date,product,category,region,quantity,revenue
2024-09-07,Laptop,Eletronics,North America,4,3084
2024-02-09,Tablet,Eletronics,Asia,3,1077
2024-10-20,Phone,Eletronics,South America,5,1355
2023-01-12,Headphones,Acessorioes,Europe,3,2352
2024-03-02,Tablet,Eletronics,Asia,5,2400
2024-07-02,Tablet,Eletronics,Asia,2,760
2023-09-24,Phone,Eletronics,North America,3,3171
2024-03-18,Monitor,Eletronics,North America,5,350
2023-11-01,Monitor,Eletronics,Asia,4,2708
2023-10-26,Laptop,Eletronics,North America,3,1050
2023-07-05,Phone,Eletronics,Asia,1,641
2024-03-29,Laptop,Eletronics,North America,3,1917
2024-03-16,Headphones,Acessorioes,North America,3,894
2023-06-27,Laptop,Eletronics,South America,5,4895
2023-12-08,Laptop,Eletronics,Asia,5,3635
2024-01-26,Headphones,Acessorioes,North America,3,864
2023-04-17,Tablet,Eletronics,South America,5,3360
2023-10-29,Monitor,Eletronics,South America,1,707
2024-05-20,Monitor,Eletronics,South America,5,1790
2024-05-19,Laptop,Eletronics,Asia,3,1179
2024-11-16,Monitor,Eletronics,South America,1,842
2023-05-25,Phone,Eletronics,North America,3,2187
2024-05-02,Tablet,Eletronics,Europe,4,2800
2024-02-21,Tablet,Eletronics,South America,4,1552
2024-03-30,Laptop,Eletronics,South America,2,1924
2023-04-14,Headphones,Acessorioes,Europe,1,248
2023-06-02,Phone,Eletronics,Asia,5,3270
2023-07-18,Monitor,Eletronics,Asia,1,966
2024-03-29,Tablet,Eletronics,Europe,1,825
2023-02-23,Monitor,Eletronics,Europe,5,490
2023-04-25,Phone,Eletronics,Asia,1,950
2023-05-01,Tablet,Eletronics,South America,2,2036
2023-12-19,Laptop,Eletronics,South America,2,900
2023-10-26,Headphones,Acessorioes,Asia,1,938
2024-04-28,Monitor,Eletronics,Asia,4,3428
2023-10-17,Monitor,Eletronics,South America,3,2784
2023-09-07,Tablet,Eletronics,North America,5,1050
2023-03-10,Tablet,Eletronics,South America,5,3570
2023-12-27,Tablet,Eletronics,South America,5,1525
2023-03-01,Phone,Eletronics,North America,2,2122
2024-10-13,Phone,Eletronics,North America,5,4980
2024-12-05,Phone,Eletronics,South America,2,528
2023-10-31,Laptop,Eletronics,Asia,1,148
2024-02-09,Laptop,Eletronics,Europe,4,1176
2023-05-30,Phone,Eletronics,Asia,5,4730
2023-09-30,Phone,Eletronics,Asia,4,2028
2023-08-27,Laptop,Eletronics,Europe,4,1044
2023-10-20,Laptop,Eletronics,Europe,2,438
2023-12-26,Tablet,Eletronics,South America,5,4335
2023-03-28,Tablet,Eletronics,Europe,4,708
2023-10-15,Headphones,Acessorioes,Europe,4,3348
2024-10-08,Phone,Eletronics,Europe,3,1074
2024-12-11,Tablet,Eletronics,Asia,2,1606
2024-05-18,Phone,Eletronics,South America,3,2523
2023-02-20,Monitor,Eletronics,Asia,3,1758
2024-12-12,Laptop,Eletronics,Asia,3,1968
2024-08-05,Laptop,Eletronics,South America,2,1688
2024-01-25,Monitor,Eletronics,Asia,1,347
2023-05-28,Tablet,Eletronics,Asia,3,2688
2024-08-25,Phone,Eletronics,Asia,3,2601
2023-02-11,Tablet,Eletronics,Asia,3,3156
2023-08-05,Tablet,Eletronics,South America,4,212
2023-12-21,Monitor,Eletronics,Asia,2,826
2024-06-24,Monitor,Eletronics,Asia,1,324
2023-09-01,Phone,Eletronics,South America,1,514
2024-08-12,Laptop,Eletronics,Asia,1,1040
2024-12-30,Phone,Eletronics,North America,5,1885
2023-03-14,Laptop,Eletronics,North America,1,95
2024-12-12,Phone,Eletronics,Europe,5,1615
2023-04-23,Monitor,Eletronics,Asia,1,375
2024-08-23,Laptop,Eletronics,North America,2,854
2023-06-15,Headphones,Acessorioes,Asia,4,1904
2023-03-28,Monitor,Eletronics,South America,1,197
2024-10-26,Tablet,Eletronics,Asia,3,810
2023-11-10,Tablet,Eletronics,Europe,1,84
2023-09-17,Phone,Eletronics,Asia,3,462
2023-10-20,Laptop,Eletronics,Asia,4,2708
2024-07-16,Headphones,Acessorioes,North America,3,2442
2023-03-26,Phone,Eletronics,Europe,3,1818
2023-08-02,Laptop,Eletronics,North America,2,1068
2023-10-03,Laptop,Eletronics,South America,4,4168
2024-06-19,Phone,Eletronics,Europe,4,3372
2023-11-18,Tablet,Eletronics,South America,2,672
2023-04-18,Headphones,Acessorioes,Europe,2,1898
2024-11-03,Laptop,Eletronics,South America,4,2716
2024-09-14,Headphones,Acessorioes,South America,2,546
2024-07-01,Headphones,Acessorioes,Europe,4,3768
2024-03-28,Phone,Eletronics,South America,3,1197
2024-06-16,Tablet,Eletronics,South America,1,1003
2023-09-12,Monitor,Eletronics,Asia,1,306
2024-12-21,Laptop,Eletronics,Europe,1,544
2024-11-28,Tablet,Eletronics,Asia,1,488
2024-03-19,Tablet,Eletronics,Europe,4,1608
2024-03-17,Phone,Eletronics,North America,4,4108
2024-08-25,Headphones,Acessorioes,Europe,2,2016
2024-06-15,Monitor,Eletronics,Europe,2,418
2023-07-07,Monitor,Eletronics,Asia,5,2880
2024-02-05,Headphones,Acessorioes,North America,1,739
2024-02-05,Laptop,Eletronics,North America,5,735
2023-10-14,Headphones,Acessorioes,North America,4,2144
2023-09-08,Laptop,Eletronics,South America,3,1617
2023-01-26,Laptop,Eletronics,Europe,2,672
2023-05-12,Laptop,Eletronics,Asia,3,789
2024-05-09,Headphones,Acessorioes,Europe,3,1725
2024-11-07,Headphones,Acessorioes,Europe,3,2331
2023-12-05,Tablet,Eletronics,Europe,3,663
2024-03-20,Tablet,Eletronics,South America,3,1173
2023-07-15,Headphones,Acessorioes,Asia,5,4220
2023-08-06,Laptop,Eletronics,North America,2,1502
2023-12-28,Laptop,Eletronics,North America,5,1380
2023-09-22,Phone,Eletronics,Asia,4,1036
2023-02-06,Headphones,Acessorioes,Asia,3,2196
2023-08-08,Phone,Eletronics,Europe,2,462
2024-11-26,Laptop,Eletronics,Asia,3,1329
2024-11-03,Tablet,Eletronics,Asia,3,3267
2023-01-10,Headphones,Acessorioes,South America,2,1946
2024-08-16,Headphones,Acessorioes,Europe,1,654
2023-01-07,Tablet,Eletronics,Europe,5,1830
2023-02-10,Monitor,Eletronics,Asia,2,144
2023-06-11,Monitor,Eletronics,North America,2,878
2024-08-29,Laptop,Eletronics,South America,5,1015
2024-09-20,Headphones,Acessorioes,Europe,2,716
2023-12-28,Phone,Eletronics,South America,5,3715
2024-01-27,Monitor,Eletronics,North America,1,1077
2023-08-26,Headphones,Acessorioes,Asia,2,1664
2023-05-06,Monitor,Eletronics,South America,3,279
2023-02-02,Headphones,Acessorioes,Europe,5,3805
2023-05-21,Headphones,Acessorioes,South America,4,1524
2024-07-25,Phone,Eletronics,North America,5,3860
2023-06-05,Laptop,Eletronics,North America,1,127
2024-08-21,Monitor,Eletronics,Asia,3,2070
2024-11-05,Tablet,Eletronics,Asia,3,486
2023-02-06,Monitor,Eletronics,South America,4,1732
2024-08-15,Laptop,Eletronics,North America,4,2888
2023-12-29,Headphones,Acessorioes,South America,2,970
2024-09-14,Headphones,Acessorioes,North America,4,1440
2023-12-19,Headphones,Acessorioes,South America,1,591
2023-04-14,Phone,Eletronics,South America,3,966
2024-10-30,Headphones,Acessorioes,South America,2,1906
2023-07-22,Headphones,Acessorioes,South America,5,3045
2023-01-01,Phone,Eletronics,North America,5,565
2024-03-31,Phone,Eletronics,North America,1,573
2024-01-02,Monitor,Eletronics,Europe,4,744
2024-08-16,Tablet,Eletronics,South America,3,900
2023-06-09,Laptop,Eletronics,Europe,4,3588
2024-06-12,Laptop,Eletronics,Asia,2,1590
2023-03-27,Laptop,Eletronics,North America,3,2661
2023-11-03,Tablet,Eletronics,Europe,4,2368
2023-04-06,Laptop,Eletronics,Europe,5,2055
2023-02-21,Phone,Eletronics,North America,5,4505
2024-04-21,Tablet,Eletronics,North America,3,3114
2024-08-26,Laptop,Eletronics,South America,2,1116
2023-02-09,Headphones,Acessorioes,Asia,3,1425
2024-09-10,Phone,Eletronics,Europe,5,4040
2023-06-16,Laptop,Eletronics,Europe,5,1950
2023-07-21,Laptop,Eletronics,South America,4,2376
2023-05-21,Laptop,Eletronics,Asia,1,740
2024-06-23,Laptop,Eletronics,Asia,1,551
2024-10-28,Laptop,Eletronics,Europe,4,3168
2024-12-04,Laptop,Eletronics,Europe,3,2475
2023-10-15,Phone,Eletronics,Europe,3,1176
2023-12-24,Tablet,Eletronics,North America,1,342
2023-07-11,Phone,Eletronics,North America,3,1335
2024-01-17,Monitor,Eletronics,Europe,1,199
2024-03-16,Headphones,Acessorioes,Asia,3,1026
2023-10-31,Laptop,Eletronics,North America,4,3348
2023-02-05,Monitor,Eletronics,Europe,3,702
2023-10-09,Phone,Eletronics,Asia,4,2828
2024-07-25,Laptop,Eletronics,South America,1,994
2024-05-09,Monitor,Eletronics,South America,1,165
2023-07-19,Phone,Eletronics,Europe,4,3784
2024-10-03,Laptop,Eletronics,North America,5,4920
2024-07-05,Headphones,Acessorioes,South America,5,1130
2024-11-29,Laptop,Eletronics,Asia,1,553
2023-03-25,Laptop,Eletronics,Europe,5,2785
2024-02-16,Laptop,Eletronics,Asia,4,2560
2023-09-26,Tablet,Eletronics,Europe,1,259
2023-06-02,Tablet,Eletronics,South America,3,1722
2024-01-07,Tablet,Eletronics,Europe,4,836
2024-02-12,Monitor,Eletronics,South America,2,2088
2023-03-29,Phone,Eletronics,Asia,1,883
2024-05-03,Monitor,Eletronics,South America,2,1214
2023-11-30,Phone,Eletronics,Asia,1,697
2024-06-11,Headphones,Acessorioes,South America,3,3252
2023-04-25,Monitor,Eletronics,South America,1,261
2023-02-03,Monitor,Eletronics,South America,4,4080
2024-01-15,Tablet,Eletronics,Europe,2,1220
2024-10-21,Laptop,Eletronics,South America,5,2455
2023-01-09,Headphones,Acessorioes,Asia,4,2928
2024-11-09,Phone,Eletronics,Europe,1,637
2024-06-08,Laptop,Eletronics,Europe,2,650
2023-08-13,Phone,Eletronics,South America,5,365
2024-10-31,Monitor,Eletronics,North America,4,256
2023-11-20,Laptop,Eletronics,Europe,1,52
2024-07-22,Phone,Eletronics,South America,5,3400
2023-11-08,Headphones,Acessorioes,Asia,5,490
2024-07-24,Phone,Eletronics,South America,5,545
2023-02-08,Headphones,Acessorioes,Asia,1,328
2023-10-10,Tablet,Eletronics,South America,4,1408
2024-02-05,Tablet,Eletronics,North America,4,212
2023-12-19,Tablet,Eletronics,South America,1,217
2024-09-25,Phone,Eletronics,Asia,3,1827
2024-03-13,Monitor,Eletronics,Asia,1,394
2024-08-23,Tablet,Eletronics,North America,2,168
2024-08-11,Monitor,Eletronics,North America,1,856
2024-11-27,Monitor,Eletronics,North America,3,2241
2023-02-11,Monitor,Eletronics,Asia,1,781
2023-10-24,Tablet,Eletronics,South America,1,296
2024-10-20,Laptop,Eletronics,Europe,2,1370
2023-09-13,Monitor,Eletronics,North America,4,2984
2023-07-19,Headphones,Acessorioes,Europe,4,4108
2023-03-16,Phone,Eletronics,Asia,1,1090
2023-01-11,Laptop,Eletronics,South America,1,929
2023-06-25,Headphones,Acessorioes,North America,1,253
2024-09-11,Laptop,Eletronics,North America,5,390
2023-10-17,Phone,Eletronics,Asia,3,1170
2024-08-27,Phone,Eletronics,Asia,5,4695
2023-09-03,Laptop,Eletronics,North America,4,2048
2023-07-22,Tablet,Eletronics,North America,4,1548
2023-01-15,Phone,Eletronics,Europe,3,687
2023-06-22,Phone,Eletronics,North America,3,2238
2024-09-29,Headphones,Acessorioes,North America,1,455
2024-06-13,Headphones,Acessorioes,North America,3,1989
2023-12-10,Tablet,Eletronics,Europe,5,2010
2023-08-18,Phone,Eletronics,South America,2,1204
2024-11-21,Monitor,Eletronics,Europe,4,3416
2024-10-07,Phone,Eletronics,South America,1,520
2024-02-18,Laptop,Eletronics,Asia,3,1323
2023-10-24,Tablet,Eletronics,South America,1,1053
2023-03-23,Monitor,Eletronics,North America,4,2092
2023-10-26,Monitor,Eletronics,South America,4,2304
2024-05-01,Tablet,Eletronics,South America,3,2112
2024-01-08,Phone,Eletronics,South America,2,2124
2024-11-12,Tablet,Eletronics,South America,1,1019
2023-03-28,Laptop,Eletronics,Asia,1,884
2023-11-22,Phone,Eletronics,South America,4,3580
2024-09-02,Monitor,Eletronics,Asia,4,2260
2024-01-11,Laptop,Eletronics,South America,5,4835
2023-04-21,Phone,Eletronics,North America,2,2084
2023-08-30,Phone,Eletronics,North America,1,247
2023-08-17,Phone,Eletronics,North America,5,2950
2023-02-09,Monitor,Eletronics,South America,5,1515
2024-08-02,Laptop,Eletronics,Asia,2,750
2023-07-28,Tablet,Eletronics,North America,3,225
2023-06-05,Laptop,Eletronics,Asia,4,3500
2024-01-19,Laptop,Eletronics,South America,4,3636
2023-10-25,Monitor,Eletronics,Asia,3,903
2024-10-03,Phone,Eletronics,Europe,5,4590
2024-04-15,Headphones,Acessorioes,Europe,1,131
2023-02-01,Laptop,Eletronics,South America,4,2320
2023-02-23,Phone,Eletronics,South America,2,926
2024-11-23,Tablet,Eletronics,South America,2,476
2023-05-04,Headphones,Acessorioes,North America,5,4570
2023-05-16,Headphones,Acessorioes,Asia,4,2548
2024-08-15,Tablet,Eletronics,North America,1,594
2023-02-24,Phone,Eletronics,Asia,2,488
2024-11-03,Monitor,Eletronics,South America,1,531
2023-06-01,Headphones,Acessorioes,North America,1,258
2024-05-04,Monitor,Eletronics,Europe,4,2908
2024-03-12,Phone,Eletronics,Europe,5,3730
2023-09-22,Monitor,Eletronics,Asia,3,2277
2024-06-09,Phone,Eletronics,Asia,1,456
2023-09-22,Monitor,Eletronics,Asia,3,741
2024-04-20,Tablet,Eletronics,South America,5,3170
2023-06-07,Laptop,Eletronics,South America,1,119
2024-12-19,Headphones,Acessorioes,North America,3,3072
2024-10-19,Tablet,Eletronics,North America,5,3655
2023-02-27,Monitor,Eletronics,Asia,4,1880
2023-03-02,Phone,Eletronics,North America,4,3524
2023-09-21,Laptop,Eletronics,Europe,3,2343
2023-06-28,Monitor,Eletronics,Europe,3,1455
2024-04-07,Laptop,Eletronics,South America,3,2028
2024-04-22,Laptop,Eletronics,Europe,3,183
2023-08-28,Tablet,Eletronics,South America,5,5460
2024-07-21,Phone,Eletronics,South America,2,1360
2023-01-10,Phone,Eletronics,North America,4,404
2023-03-30,Headphones,Acessorioes,South America,3,1416
2023-04-30,Laptop,Eletronics,Asia,5,2510
2024-05-09,Monitor,Eletronics,North America,2,952
2024-05-19,Laptop,Eletronics,South America,5,4550
2023-05-15,Headphones,Acessorioes,South America,3,1926
2024-07-07,Tablet,Eletronics,North America,3,2472
2023-12-12,Tablet,Eletronics,Europe,5,4915
2023-08-22,Phone,Eletronics,Asia,3,3297
2023-10-02,Headphones,Acessorioes,Europe,1,428
2024-07-05,Phone,Eletronics,Asia,1,568
2023-01-15,Tablet,Eletronics,South America,4,2804
2023-06-30,Phone,Eletronics,Asia,2,620
2023-10-08,Headphones,Acessorioes,South America,2,1932
2024-10-28,Laptop,Eletronics,Europe,2,920
2023-08-20,Phone,Eletronics,North America,4,280
2024-08-06,Headphones,Acessorioes,Asia,2,796
2024-06-12,Laptop,Eletronics,North America,1,614
2024-08-15,Tablet,Eletronics,Asia,1,226
2023-03-12,Phone,Eletronics,South America,3,984
2024-12-01,Headphones,Acessorioes,South America,2,878
2023-10-20,Laptop,Eletronics,Asia,1,268
2024-02-14,Monitor,Eletronics,South America,4,2092
2024-01-16,Phone,Eletronics,Asia,2,924
2023-02-16,Headphones,Acessorioes,North America,5,1315
2024-10-05,Monitor,Eletronics,North America,4,2656
2024-05-28,Monitor,Eletronics,North America,3,1890
2024-06-05,Monitor,Eletronics,Asia,3,2256
2024-11-26,Monitor,Eletronics,Europe,1,880
2024-01-07,Headphones,Acessorioes,North America,3,2352
2024-11-10,Headphones,Acessorioes,South America,3,1107
2024-09-22,Tablet,Eletronics,Asia,4,3056
2023-12-17,Tablet,Eletronics,Asia,2,636
2023-02-18,Phone,Eletronics,Europe,5,830
2024-07-07,Monitor,Eletronics,North America,5,1085
2024-12-25,Phone,Eletronics,Asia,2,286
2023-01-12,Laptop,Eletronics,Asia,4,3540
2023-08-29,Headphones,Acessorioes,Europe,1,297
2024-09-01,Laptop,Eletronics,North America,4,960
2023-06-25,Tablet,Eletronics,Asia,1,230
2023-10-10,Monitor,Eletronics,South America,5,1820
2023-12-17,Headphones,Acessorioes,Asia,4,1760
2024-09-08,Tablet,Eletronics,North America,4,4016
2024-05-09,Monitor,Eletronics,Europe,3,303
2024-08-19,Tablet,Eletronics,Europe,5,3520
2023-10-20,Monitor,Eletronics,Europe,3,1935
2024-07-17,Laptop,Eletronics,Europe,3,531
2024-01-13,Phone,Eletronics,Europe,4,2192
2023-12-06,Headphones,Acessorioes,South America,3,2820
2023-12-07,Tablet,Eletronics,Europe,3,1587
2023-06-02,Monitor,Eletronics,Europe,1,849
2024-02-09,Laptop,Eletronics,North America,5,2955
2024-03-18,Phone,Eletronics,North America,3,3093
2023-09-17,Tablet,Eletronics,North America,3,2529
2023-04-23,Tablet,Eletronics,Asia,4,800
2023-12-15,Tablet,Eletronics,Asia,5,480
2023-06-20,Tablet,Eletronics,Asia,5,2615
2024-06-15,Monitor,Eletronics,South America,3,1932
2024-03-08,Phone,Eletronics,North America,2,2130
2023-07-30,Laptop,Eletronics,North America,5,4435
2023-06-19,Phone,Eletronics,North America,5,3135
2024-08-20,Laptop,Eletronics,Asia,1,410
2023-09-30,Monitor,Eletronics,South America,4,2096
2023-01-08,Headphones,Acessorioes,Europe,1,905
2023-11-27,Laptop,Eletronics,North America,5,4415
2024-06-01,Monitor,Eletronics,South America,1,993
2024-07-17,Monitor,Eletronics,Asia,4,3580
2023-01-31,Phone,Eletronics,Europe,4,644
2023-12-18,Tablet,Eletronics,Europe,2,632
2024-07-03,Headphones,Acessorioes,North America,2,860
2023-04-09,Monitor,Eletronics,South America,4,628
2024-10-01,Monitor,Eletronics,North America,2,2094
2024-09-09,Headphones,Acessorioes,Europe,3,1113
2023-06-23,Phone,Eletronics,South America,1,835
2024-02-23,Phone,Eletronics,South America,4,744
2023-11-05,Laptop,Eletronics,Asia,4,4156
2023-06-12,Tablet,Eletronics,South America,3,2280
2024-03-08,Phone,Eletronics,Europe,4,3536
2024-10-09,Monitor,Eletronics,Europe,1,695
2024-02-22,Monitor,Eletronics,South America,5,4705
2023-03-20,Laptop,Eletronics,North America,1,480
2023-03-30,Tablet,Eletronics,South America,4,3764
2023-01-22,Monitor,Eletronics,Asia,3,3039
2024-04-25,Tablet,Eletronics,Asia,3,636
2023-10-14,Laptop,Eletronics,Europe,2,1902
2023-10-28,Phone,Eletronics,North America,4,1552
2023-03-13,Tablet,Eletronics,North America,5,2800
2023-05-25,Phone,Eletronics,North America,4,1392
2023-03-23,Tablet,Eletronics,North America,1,577
2024-07-30,Tablet,Eletronics,Asia,1,180
2024-07-20,Phone,Eletronics,North America,2,624
2024-02-28,Tablet,Eletronics,South America,2,610
2024-08-04,Laptop,Eletronics,Asia,1,610
2023-02-04,Monitor,Eletronics,Europe,4,3156
2023-06-14,Tablet,Eletronics,Europe,4,296
2024-01-26,Monitor,Eletronics,South America,5,2470
2023-01-06,Headphones,Acessorioes,South America,5,3255
2024-03-11,Headphones,Acessorioes,Asia,2,1546
2024-12-21,Tablet,Eletronics,North America,5,415
2024-11-19,Monitor,Eletronics,Europe,1,538
2023-05-07,Headphones,Acessorioes,Asia,2,1630
2023-07-08,Laptop,Eletronics,Europe,5,4415
2023-04-05,Monitor,Eletronics,Asia,2,424
2023-08-26,Monitor,Eletronics,Asia,5,3415
2023-07-03,Laptop,Eletronics,North America,3,1794
2024-04-10,Monitor,Eletronics,North America,3,2703
2024-02-15,Laptop,Eletronics,South America,3,1452
2024-07-21,Monitor,Eletronics,Europe,2,622
2023-11-04,Laptop,Eletronics,South America,5,3450
2024-07-02,Headphones,Acessorioes,Asia,1,379
2024-06-03,Tablet,Eletronics,North America,1,858
2024-09-21,Phone,Eletronics,North America,2,1180
2023-07-14,Phone,Eletronics,Europe,3,1953
2023-07-10,Laptop,Eletronics,North America,4,3272
2023-06-09,Phone,Eletronics,North America,5,4035
2024-04-20,Monitor,Eletronics,Asia,4,1660
2024-12-22,Monitor,Eletronics,Asia,3,1731
2024-07-14,Phone,Eletronics,South America,3,852
2024-03-17,Headphones,Acessorioes,North America,3,525
2023-10-12,Laptop,Eletronics,North America,5,2810
2024-07-23,Laptop,Eletronics,North America,5,2985
2023-08-11,Tablet,Eletronics,Asia,1,1003
2024-03-27,Monitor,Eletronics,North America,5,3715
2024-04-19,Phone,Eletronics,Europe,5,735
2024-02-19,Phone,Eletronics,Europe,3,1851
2024-06-22,Headphones,Acessorioes,Asia,4,2728
2023-03-22,Phone,Eletronics,Europe,5,3160
2023-01-31,Phone,Eletronics,Europe,3,2736
2024-10-09,Phone,Eletronics,Europe,4,284
2024-06-30,Tablet,Eletronics,Asia,5,2700
2024-09-09,Tablet,Eletronics,South America,1,896
2023-12-04,Headphones,Acessorioes,South America,3,3174
2023-12-26,Headphones,Acessorioes,South America,3,198
2023-09-02,Laptop,Eletronics,Asia,5,2000
2024-02-16,Monitor,Eletronics,Europe,5,1850
2024-03-24,Tablet,Eletronics,North America,3,435
2024-06-10,Laptop,Eletronics,South America,5,1635
2024-11-18,Phone,Eletronics,North America,4,1284
2024-05-16,Phone,Eletronics,Europe,1,343
2024-01-06,Tablet,Eletronics,Asia,3,2400
2023-07-20,Headphones,Acessorioes,Asia,4,2168
2023-03-12,Headphones,Acessorioes,South America,1,109
2024-07-06,Tablet,Eletronics,Europe,1,373
2023-11-03,Phone,Eletronics,Europe,3,1482
2023-03-19,Phone,Eletronics,Asia,1,663
2024-01-26,Phone,Eletronics,Asia,3,2424
2024-05-02,Tablet,Eletronics,North America,3,2424
2023-05-19,Monitor,Eletronics,Europe,1,897
2023-10-17,Phone,Eletronics,Europe,4,3396
2024-09-20,Phone,Eletronics,Asia,4,4064
2024-05-30,Tablet,Eletronics,Asia,4,2876
2024-08-08,Tablet,Eletronics,Europe,4,3460
2024-08-24,Tablet,Eletronics,Europe,2,1874
2023-08-06,Monitor,Eletronics,Asia,3,738
2024-11-22,Tablet,Eletronics,Asia,2,2034
2024-02-08,Phone,Eletronics,Europe,4,996
2024-11-20,Phone,Eletronics,Europe,2,600
2024-06-12,Monitor,Eletronics,North America,2,124
2024-03-15,Headphones,Acessorioes,North America,5,5105
